dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a1,stackexchange,qurater,rps_lines_uppercase_letter_fraction,10000,0.30559751516702527,-0.1190536287979887,102
a1,stackexchange,qurater,rps_lines_ending_with_terminal_punctution_mark,10000,0.24740957976667602,0.2611538240455254,113
a1,stackexchange,qurater,rps_lines_numerical_chars_fraction,10000,0.3105931563906297,-0.0287852173752019,100
a1,stackexchange,qurater,rps_doc_mean_word_length,10000,0.2599581385451564,0.19512776802112416,176
a1,stackexchange,ad_en,rps_doc_word_count,10000,0.2504320525516011,-0.10980874877498578,81
a1,stackexchange,ad_en,rps_doc_num_sentences,10000,0.25551341430125135,-0.02168073124061568,75
a1,stackexchange,ad_en,rps_doc_unigram_entropy,10000,0.29888065931748786,-0.20889582608590485,56
a1,stackexchange,ad_en,rps_doc_frac_unique_words,10000,0.28157174754190323,0.07116120042440105,82
a1,stackexchange,ad_en,rps_doc_frac_no_alph_words,10000,0.3530825103570794,0.06019869208302266,73
a1,stackexchange,ad_en,rps_doc_frac_chars_top_2gram,10000,0.3203860062762589,-0.10999110750567416,110
a1,stackexchange,ad_en,rps_doc_frac_chars_top_3gram,10000,0.34333913229509755,-0.045883973043339014,144
a1,stackexchange,ad_en,rps_lines_uppercase_letter_fraction,10000,0.36379942363853596,-0.07233307587811166,74
a1,stackexchange,ad_en,rps_lines_ending_with_terminal_punctution_mark,10000,0.297730208599224,0.14227818767264588,62
a1,stackexchange,ad_en,rps_lines_numerical_chars_fraction,10000,0.3348833954592581,-0.12755326918722326,88
a1,stackexchange,ad_en,rps_doc_mean_word_length,10000,0.3015872912494458,0.0794162134443022,122
a1,stackexchange,rps_doc_word_count,rps_doc_num_sentences,10000,0.1871627226036441,0.40868109038540634,225
a1,stackexchange,rps_doc_word_count,rps_doc_unigram_entropy,10000,0.2923377302551629,0.2367456788436085,16
a1,stackexchange,rps_doc_word_count,rps_doc_frac_unique_words,10000,0.329728692463702,-0.15441403152146116,203
a1,stackexchange,rps_doc_word_count,rps_doc_frac_no_alph_words,10000,0.3781411243390916,-0.0479209123489733,117
a1,stackexchange,rps_doc_word_count,rps_doc_frac_chars_top_2gram,10000,0.3063497922717307,0.12838687664890347,36
a1,stackexchange,rps_doc_word_count,rps_doc_frac_chars_top_3gram,10000,0.37674679393398647,-0.01210479660846237,37
a1,stackexchange,rps_doc_word_count,rps_lines_uppercase_letter_fraction,10000,0.37335275325665845,0.11551131014909,166
a1,stackexchange,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,10000,0.3409302780367292,-0.11086219462275375,83
a1,stackexchange,rps_doc_word_count,rps_lines_numerical_chars_fraction,10000,0.3162546505729157,0.04989393801762424,136
a1,stackexchange,rps_doc_word_count,rps_doc_mean_word_length,10000,0.3069293869917866,0.029437704812434438,94
a1,stackexchange,rps_doc_num_sentences,rps_doc_unigram_entropy,10000,0.2866247378346798,-0.033132051718542714,30
a1,stackexchange,rps_doc_num_sentences,rps_doc_frac_unique_words,10000,0.27934151514336486,0.024504496752558756,205
a1,stackexchange,rps_doc_num_sentences,rps_doc_frac_no_alph_words,10000,0.329941534602497,0.0932829029784255,139
a1,stackexchange,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,10000,0.30411155552343955,0.0066439433999872614,38
a1,stackexchange,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,10000,0.33765136377602645,-0.010365901755993199,42
a1,stackexchange,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,10000,0.3444834068948112,-0.05017668104795128,169
a1,stackexchange,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,10000,0.2930094058034629,0.11662099037843304,98
a1,stackexchange,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,10000,0.30362488243416164,0.0558743545367406,140
a1,stackexchange,rps_doc_num_sentences,rps_doc_mean_word_length,10000,0.26708850456328975,0.2108053861881361,112
a1,stackexchange,rps_doc_unigram_entropy,rps_doc_frac_unique_words,10000,0.3000408662518999,-0.5066771991239009,4
a1,stackexchange,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,10000,0.27115556795380763,-0.18152116471850252,89
a1,stackexchange,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,10000,0.1695914344628391,0.5203662911359923,216
a1,stackexchange,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,10000,0.20225814175255452,0.34735120382480855,181
a1,stackexchange,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,10000,0.20674943699087653,0.26778317356036585,64
a1,stackexchange,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,10000,0.2870035539767409,-0.2866235946756628,78
a1,stackexchange,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,10000,0.2846524813674163,0.01414500472754799,67
a1,stackexchange,rps_doc_unigram_entropy,rps_doc_mean_word_length,10000,0.25926162297054045,-0.006780205428603594,147
a1,stackexchange,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,10000,0.2539746202096849,0.1408657538425487,92
a1,stackexchange,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,10000,0.29026784576066766,-0.13558689301902846,33
a1,stackexchange,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,10000,0.2604208738232426,0.01610014456596032,58
a1,stackexchange,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,10000,0.27917628737176786,-0.16026540758794092,126
a1,stackexchange,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,10000,0.24668469575862131,0.1737672380748144,72
a1,stackexchange,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,10000,0.2864484936562411,0.05203465644939295,105
a1,stackexchange,rps_doc_frac_unique_words,rps_doc_mean_word_length,10000,0.281959560869457,-0.012506843331948266,53
a1,stackexchange,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,10000,0.2903829278317239,-0.0963176634522511,127
a1,stackexchange,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,10000,0.24654960555071428,0.03846962171871374,163
a1,stackexchange,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,10000,0.269477753742178,-0.4548917561410797,168
a1,stackexchange,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,10000,0.15947268292320926,0.692154368238828,219
a1,stackexchange,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,10000,0.2582373661358098,0.27803793501697127,179
a1,stackexchange,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,10000,0.2659501790823395,0.16188612655883883,201
a1,stackexchange,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,10000,0.1962083544757089,0.48904768860319264,223
a1,stackexchange,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,10000,0.2476031842917217,0.15507626040860342,76
a1,stackexchange,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,10000,0.30661332375753864,-0.17013934310099693,125
a1,stackexchange,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,10000,0.30421885791273406,0.03919600523034238,116
a1,stackexchange,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,10000,0.29689811967597973,-0.051547045068470555,135
a1,stackexchange,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,10000,0.22652951248240866,0.029732974578049343,101
a1,stackexchange,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,10000,0.2716568394727218,-0.0076165954930984305,167
a1,stackexchange,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,10000,0.3050070166940506,0.0528352952200456,149
a1,stackexchange,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,10000,0.29081642321757406,0.008404798521914333,156
a1,stackexchange,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,10000,0.31854933003639596,-0.6297854579023726,119
a1,stackexchange,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,10000,0.3238823569766577,-0.08283078251925656,137
a1,stackexchange,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,10000,0.29968247378965895,-0.10453473240304798,128
a1,stackexchange,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,10000,0.28519731708070994,0.13961780528296097,146
a1,stackexchange,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,10000,0.2709131007424545,0.1676749275596555,175
a1,stackexchange,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,10000,0.31185876174917704,-0.010651056960956794,120
a1,wikipedia,fineweb_edu,fluency_en,10000,0.24299310449647452,0.4327188496911407,185
a1,wikipedia,fineweb_edu,modernbert_cleanliness,10000,0.24572432774358555,0.41601170680019467,195
a1,wikipedia,fineweb_edu,modernbert_readability,10000,0.2170713517349725,0.5751140840893041,196
a1,wikipedia,fineweb_edu,modernbert_reasoning,9987,0.2340967423992444,0.4603182901494739,210
a1,wikipedia,fineweb_edu,modernbert_professionalism,9999,0.24211618148888525,0.43064995128526495,202
a1,wikipedia,fineweb_edu,dsir_books,10000,0.4276730794312185,-0.41279499492261545,25
a1,wikipedia,fineweb_edu,dsir_wiki,10000,0.4280065114690266,-0.4130732074755112,23
a1,wikipedia,fineweb_edu,dsir_math,10000,0.4297305780476728,-0.4211062945630289,26
a1,wikipedia,fineweb_edu,qurater,10000,0.17806414268650364,0.6719362511646677,218
a1,wikipedia,fineweb_edu,ad_en,10000,0.3124073422269228,0.19968419793156647,170
a1,wikipedia,fineweb_edu,rps_doc_word_count,10000,0.2755847541312714,0.276395814652293,70
a1,wikipedia,fineweb_edu,rps_doc_num_sentences,10000,0.2721778154793134,0.2902488245576291,66
a1,wikipedia,fineweb_edu,rps_doc_unigram_entropy,10000,0.26271637140905335,0.3981412528439829,180
a1,wikipedia,fineweb_edu,rps_doc_frac_unique_words,10000,0.42249786623943847,-0.4141000626070279,19
a1,wikipedia,fineweb_edu,rps_doc_frac_no_alph_words,10000,0.28204960796676243,0.2551388539264287,104
a1,wikipedia,fineweb_edu,rps_doc_frac_chars_top_2gram,10000,0.30503889859217725,0.18845398522837267,160
a1,wikipedia,fineweb_edu,rps_doc_frac_chars_top_3gram,10000,0.3396321266197895,-0.05307985544247658,155
a1,wikipedia,fineweb_edu,rps_lines_uppercase_letter_fraction,10000,0.3402586585816001,-0.03324564416800415,80
a1,wikipedia,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,10000,0.27272678252641297,0.18014442514148798,71
a1,wikipedia,fineweb_edu,rps_lines_numerical_chars_fraction,10000,0.3411617896058232,0.06300819937135843,103
a1,wikipedia,fineweb_edu,rps_doc_mean_word_length,10000,0.3011144397715937,0.21118293805370472,164
a1,wikipedia,fluency_en,modernbert_cleanliness,10000,0.2758199916608077,0.13990752234728374,213
a1,wikipedia,fluency_en,modernbert_readability,10000,0.22084880893339,0.5230414833054174,215
a1,wikipedia,fluency_en,modernbert_reasoning,9987,0.28655129766458953,-0.03651311503881152,157
a1,wikipedia,fluency_en,modernbert_professionalism,9999,0.27868794676400527,-0.03330997620058907,118
a1,wikipedia,fluency_en,dsir_books,10000,0.3786798256815884,-0.006548767463884857,63
a1,wikipedia,fluency_en,dsir_wiki,10000,0.37775154873701977,0.004912791022005683,60
a1,wikipedia,fluency_en,dsir_math,10000,0.3800382976220285,-0.016678223125154983,59
a1,wikipedia,fluency_en,qurater,10000,0.2129770936085617,0.47066448116324855,212
a1,wikipedia,fluency_en,ad_en,10000,0.261368697164736,0.5306596581712786,178
a1,wikipedia,fluency_en,rps_doc_word_count,10000,0.3167834598674368,-0.03523204409861717,86
a1,wikipedia,fluency_en,rps_doc_num_sentences,10000,0.3072999157137091,-0.02268897095285824,85
a1,wikipedia,fluency_en,rps_doc_unigram_entropy,10000,0.33455713778799107,-0.010498037345949373,143
a1,wikipedia,fluency_en,rps_doc_frac_unique_words,10000,0.404575130699199,-0.26132264651409604,46
a1,wikipedia,fluency_en,rps_doc_frac_no_alph_words,10000,0.2218990428650352,0.4937586877034194,189
a1,wikipedia,fluency_en,rps_doc_frac_chars_top_2gram,10000,0.34960684742221904,-0.0667813688846766,142
a1,wikipedia,fluency_en,rps_doc_frac_chars_top_3gram,10000,0.3461037214399417,-0.06645383115533011,158
a1,wikipedia,fluency_en,rps_lines_uppercase_letter_fraction,10000,0.3129578888013431,-0.0016325636669843114,174
a1,wikipedia,fluency_en,rps_lines_ending_with_terminal_punctution_mark,10000,0.28602186968423937,-0.018005495107169492,162
a1,wikipedia,fluency_en,rps_lines_numerical_chars_fraction,10000,0.33065320715308744,0.0025381151441705545,132
a1,wikipedia,fluency_en,rps_doc_mean_word_length,10000,0.28636164857739665,0.25531798554194224,188
a1,wikipedia,modernbert_cleanliness,modernbert_readability,10000,0.19979717169540073,0.47353506441817617,224
a1,wikipedia,modernbert_cleanliness,modernbert_reasoning,9987,0.1850350487892199,0.6670684957095577,214
a1,wikipedia,modernbert_cleanliness,modernbert_professionalism,9999,0.21513415112223447,0.5362772144243918,161
a1,wikipedia,modernbert_cleanliness,dsir_books,10000,0.442805007969778,-0.6965909550478797,32
a1,wikipedia,modernbert_cleanliness,dsir_wiki,10000,0.4419448837043368,-0.6944746288317912,31
a1,wikipedia,modernbert_cleanliness,dsir_math,10000,0.4438122702135075,-0.6998803138290871,29
a1,wikipedia,modernbert_cleanliness,qurater,10000,0.21168195101284445,0.5060758915012256,217
a1,wikipedia,modernbert_cleanliness,ad_en,10000,0.3449128260467114,-0.17514240158676964,152
a1,wikipedia,modernbert_cleanliness,rps_doc_word_count,10000,0.24415237734904904,0.23428446929666533,57
a1,wikipedia,modernbert_cleanliness,rps_doc_num_sentences,10000,0.2007535538531493,0.4205177892866279,61
a1,wikipedia,modernbert_cleanliness,rps_doc_unigram_entropy,10000,0.16882092610059612,0.7299692581893544,204
a1,wikipedia,modernbert_cleanliness,rps_doc_frac_unique_words,10000,0.3926326360688942,-0.5054007414595748,20
a1,wikipedia,modernbert_cleanliness,rps_doc_frac_no_alph_words,10000,0.287966303693343,0.05510873315159011,165
a1,wikipedia,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,10000,0.25036070926317205,0.40041828682001773,186
a1,wikipedia,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,10000,0.27853727538535383,0.12694954864359828,183
a1,wikipedia,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,10000,0.3597607613674638,-0.1577022465387725,91
a1,wikipedia,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,10000,0.18922404880805038,0.4400526282884534,177
a1,wikipedia,modernbert_cleanliness,rps_lines_numerical_chars_fraction,10000,0.3193073116468052,0.056945646229313814,108
a1,wikipedia,modernbert_cleanliness,rps_doc_mean_word_length,10000,0.2638100567753751,0.18453377985658778,190
a1,wikipedia,modernbert_readability,modernbert_reasoning,9987,0.2506769822168407,0.3328910484836503,194
a1,wikipedia,modernbert_readability,modernbert_professionalism,9999,0.28158073933654665,0.18776491361796915,133
a1,wikipedia,modernbert_readability,dsir_books,10000,0.39652071172975595,-0.5365980276094083,21
a1,wikipedia,modernbert_readability,dsir_wiki,10000,0.39386630480555024,-0.5256930012814226,24
a1,wikipedia,modernbert_readability,dsir_math,10000,0.3987323691134848,-0.542656903004015,17
a1,wikipedia,modernbert_readability,qurater,10000,0.19960004438999332,0.6302635969129251,221
a1,wikipedia,modernbert_readability,ad_en,10000,0.27629204244739874,0.17230739262472866,138
a1,wikipedia,modernbert_readability,rps_doc_word_count,10000,0.23292502386734787,0.30000507788949743,50
a1,wikipedia,modernbert_readability,rps_doc_num_sentences,10000,0.2322364299389665,0.312133693687385,54
a1,wikipedia,modernbert_readability,rps_doc_unigram_entropy,10000,0.22317589909757543,0.5146113571370321,209
a1,wikipedia,modernbert_readability,rps_doc_frac_unique_words,10000,0.38871142464744524,-0.5555426973218355,12
a1,wikipedia,modernbert_readability,rps_doc_frac_no_alph_words,10000,0.26051559770821386,0.2877940301918776,182
a1,wikipedia,modernbert_readability,rps_doc_frac_chars_top_2gram,10000,0.2976241767982252,0.21739672250867384,187
a1,wikipedia,modernbert_readability,rps_doc_frac_chars_top_3gram,10000,0.32736134994840393,-0.09236014529559558,184
a1,wikipedia,modernbert_readability,rps_lines_uppercase_letter_fraction,10000,0.3837757112137084,0.09035490611477129,115
a1,wikipedia,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,10000,0.25475634134345,0.016562849592426498,154
a1,wikipedia,modernbert_readability,rps_lines_numerical_chars_fraction,10000,0.35710616761095465,-0.08575103563600031,93
a1,wikipedia,modernbert_readability,rps_doc_mean_word_length,10000,0.24810414611504858,0.2677535051438573,200
a1,wikipedia,modernbert_reasoning,modernbert_professionalism,9986,0.09631838920694766,0.8061702900936353,220
a1,wikipedia,modernbert_reasoning,dsir_books,9987,0.4364790363737608,-0.7022178250887816,6
a1,wikipedia,modernbert_reasoning,dsir_wiki,9987,0.43907538483021474,-0.7088628790719305,5
a1,wikipedia,modernbert_reasoning,dsir_math,9987,0.4358224326761962,-0.7027094129863226,7
a1,wikipedia,modernbert_reasoning,qurater,9987,0.19089536838168508,0.5463947692068789,211
a1,wikipedia,modernbert_reasoning,ad_en,9987,0.39651201855466317,-0.3878843782855718,123
a1,wikipedia,modernbert_reasoning,rps_doc_word_count,9987,0.25181208490914986,0.33674331431670285,41
a1,wikipedia,modernbert_reasoning,rps_doc_num_sentences,9987,0.228837885421366,0.4574032909999616,39
a1,wikipedia,modernbert_reasoning,rps_doc_unigram_entropy,9987,0.1758652784965896,0.7492876889737282,222
a1,wikipedia,modernbert_reasoning,rps_doc_frac_unique_words,9987,0.40234832690761585,-0.43474409090121674,8
a1,wikipedia,modernbert_reasoning,rps_doc_frac_no_alph_words,9987,0.287580623466627,0.029513721967494935,77
