source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
2591,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v6,20.34,20.34,1,False,True
2592,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v7,19.10,19.1,1,False,True
2593,Open LLM Leaderboard,2025,duyhv1411/Llama-3.2-1B-en-vi,10.86,10.86,1,False,True
2594,Open LLM Leaderboard,2025,duyhv1411/Llama-3.2-3B-en-vi,10.86,10.86,1,False,True
2595,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id,14.85,14.85,1,False,True
2596,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id-inst,14.85,14.85,1,False,True
2597,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id-instruct,14.85,14.85,1,False,True
2598,Open LLM Leaderboard,2024,dwikitheduck/gen-inst-1,40.88,40.88,1,False,True
2599,Open LLM Leaderboard,2024,dwikitheduck/gen-try1,39.41,39.41,1,False,True
2600,Open LLM Leaderboard,2024,dwikitheduck/gen-try1-notemp,30.40,30.4,1,False,True
2601,Open LLM Leaderboard,2024,dzakwan/dzakwan-MoE-4x7b-Beta,20.77,20.77,1,False,True
2602,Open LLM Leaderboard,2025,ehristoforu/Falcon3-8B-Franken-Basestruct,16.44,16.44,1,False,True
2603,Open LLM Leaderboard,2024,ehristoforu/Falcon3-MoE-2x7B-Insruct,36.67,36.67,1,False,True
2604,Open LLM Leaderboard,2024,ehristoforu/Gemma2-9B-it-psy10k-mental_health,27.19,27.19,1,False,True
2605,Open LLM Leaderboard,2024,ehristoforu/Gemma2-9b-it-train6,30.53,30.53,1,False,True
2606,Open LLM Leaderboard,2024,ehristoforu/HappyLlama1,26.74,26.74,1,False,True
2607,Open LLM Leaderboard,2025,ehristoforu/QwenQwen2.5-7B-IT,35.58,35.58,1,False,True
2608,Open LLM Leaderboard,2025,ehristoforu/QwenQwen2.5-7B-IT-Dare,35.57,35.57,1,False,True
2609,Open LLM Leaderboard,2024,ehristoforu/RQwen-v0.1,39.73,39.73,1,False,True
2610,Open LLM Leaderboard,2024,ehristoforu/RQwen-v0.2,37.70,37.7,1,False,True
2611,Open LLM Leaderboard,2024,ehristoforu/SoRu-0009,6.30,6.3,1,False,True
2612,Open LLM Leaderboard,2025,ehristoforu/coolqwen-3b-it,28.65,28.65,1,False,True
2613,Open LLM Leaderboard,2025,ehristoforu/della-70b-test-v1,12.87,12.87,1,False,True
2614,Open LLM Leaderboard,2025,ehristoforu/falcon3-ultraset,32.54,32.54,1,False,True
2615,Open LLM Leaderboard,2025,ehristoforu/fd-lora-merged-16x32,10.45,10.45,1,False,True
2616,Open LLM Leaderboard,2025,ehristoforu/fd-lora-merged-64x128,11.21,11.21,1,False,True
2617,Open LLM Leaderboard,2025,ehristoforu/fp4-14b-it-v1,18.70,18.7,1,False,True
2618,Open LLM Leaderboard,2025,ehristoforu/fp4-14b-v1-fix,40.37,40.37,1,False,True
2619,Open LLM Leaderboard,2025,ehristoforu/fq2.5-7b-it-normalize_false,36.50,36.5,1,False,True
2620,Open LLM Leaderboard,2025,ehristoforu/fq2.5-7b-it-normalize_true,36.50,36.5,1,False,True
2621,Open LLM Leaderboard,2025,ehristoforu/frqwen2.5-from7b-duable4layers-it,34.63,34.63,1,False,True
2622,Open LLM Leaderboard,2025,ehristoforu/frqwen2.5-from7b-it,28.85,28.85,1,False,True
2623,Open LLM Leaderboard,2024,ehristoforu/mllama-3.1-8b-instruct,20.35,20.35,1,False,True
2624,Open LLM Leaderboard,2024,ehristoforu/mllama-3.1-8b-it,22.18,22.18,1,False,True
2625,Open LLM Leaderboard,2025,ehristoforu/moremerge,4.56,4.56,1,False,True
2626,Open LLM Leaderboard,2025,ehristoforu/moremerge-upscaled,3.92,3.92,1,False,True
2627,Open LLM Leaderboard,2025,ehristoforu/phi-4-25b,39.12,39.12,1,False,True
2628,Open LLM Leaderboard,2024,ehristoforu/qwen2.5-test-32b-it,47.37,47.37,1,False,True
2629,Open LLM Leaderboard,2025,ehristoforu/qwen2.5-with-lora-think-3b-it,24.26,24.26,1,False,True
2630,Open LLM Leaderboard,2025,ehristoforu/rmoe-v1,5.84,5.84,1,False,True
2631,Open LLM Leaderboard,2025,ehristoforu/rufalcon3-3b-it,20.64,20.64,1,False,True
2632,Open LLM Leaderboard,2025,ehristoforu/ruphi-4b,4.08,4.08,1,False,True
2633,Open LLM Leaderboard,2025,ehristoforu/testq-32b,4.54,4.54,1,False,True
2634,Open LLM Leaderboard,2025,ehristoforu/tmoe,3.65,3.65,1,False,True
2635,Open LLM Leaderboard,2025,ehristoforu/tmoe-v2,5.71,5.71,1,False,True
2636,Open LLM Leaderboard,2025,ehristoforu/trd-7b-it,6.32,6.32,1,False,True
2637,Open LLM Leaderboard,2025,ehristoforu/ud-14b,16.22,16.22,1,False,True
2638,Open LLM Leaderboard,2024,elinas/Chronos-Gold-12B-1.0,21.83,21.83,1,False,True
2639,Open LLM Leaderboard,2024,ell44ot/gemma-2b-def,8.12,8.12,1,False,True
2640,Open LLM Leaderboard,2024,euclaise/ReMask-3B,7.29,7.29,1,False,True
2641,Open LLM Leaderboard,2025,eworojoshua/vas-01,36.47,36.47,1,False,True
2642,Open LLM Leaderboard,2025,ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,17.33,17.33,1,False,True
2643,Open LLM Leaderboard,2025,ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,8.07,8.07,1,False,True
2644,Open LLM Leaderboard,2025,ewre324/Thinker-SmolLM2-135M-Instruct-Reasoning,5.84,5.84,1,False,True
2645,Open LLM Leaderboard,2025,ewre324/ewre324-R1-SmolLM2-135M-Distill,4.16,4.16,1,False,True
2646,Open LLM Leaderboard,2024,experiment-llm/exp-3-q-r,29.50,29.5,1,False,True
2647,Open LLM Leaderboard,2024,facebook/opt-1.3b,5.28,5.28,1,False,True
2648,Open LLM Leaderboard,2024,facebook/opt-30b,6.28,6.28,1,False,True
2649,Open LLM Leaderboard,2024,failspy/Llama-3-8B-Instruct-MopeyMule,15.64,15.64,1,False,True
2650,Open LLM Leaderboard,2024,failspy/Llama-3-8B-Instruct-abliterated,19.19,19.19,1,False,True
2651,Open LLM Leaderboard,2024,failspy/Meta-Llama-3-70B-Instruct-abliterated-v3.5,30.13,30.13,1,False,True
2652,Open LLM Leaderboard,2025,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,23.93,23.93,1,False,True
2653,Open LLM Leaderboard,2024,failspy/Phi-3-medium-4k-instruct-abliterated-v3,31.85,31.85,1,False,True
2654,Open LLM Leaderboard,2024,failspy/llama-3-70B-Instruct-abliterated,35.89,35.89,1,False,True
2655,Open LLM Leaderboard,2024,fblgit/TheBeagle-v2beta-32B-MGS,42.64,42.64,2,True,False
2656,Open LLM Leaderboard,2024,fblgit/TheBeagle-v2beta-32B-MGS,40.29,40.29,2,True,False
2657,Open LLM Leaderboard,2024,fblgit/UNA-SimpleSmaug-34b-v1beta,24.29,24.29,1,False,True
2658,Open LLM Leaderboard,2024,fblgit/UNA-TheBeagle-7b-v1,19.65,19.65,1,False,True
2659,Open LLM Leaderboard,2024,fblgit/UNA-ThePitbull-21.4B-v2,23.03,23.03,1,False,True
2660,Open LLM Leaderboard,2024,fblgit/cybertron-v4-qw7B-MGS,32.40,32.4,1,False,True
2661,Open LLM Leaderboard,2024,fblgit/cybertron-v4-qw7B-UNAMGS,33.06,33.06,1,False,True
2662,Open LLM Leaderboard,2024,fblgit/juanako-7b-UNA,20.86,20.86,1,False,True
2663,Open LLM Leaderboard,2024,fblgit/miniclaus-qw1.5B-UNAMGS,17.05,17.05,1,False,True
2664,Open LLM Leaderboard,2025,fblgit/miniclaus-qw1.5B-UNAMGS-GRPO,17.44,17.44,1,False,True
2665,Open LLM Leaderboard,2024,fblgit/pancho-v1-qw25-3B-UNAMGS,23.86,23.86,1,False,True
2666,Open LLM Leaderboard,2024,fblgit/una-cybertron-7b-v2-bf16,17.22,17.22,1,False,True
2667,Open LLM Leaderboard,2025,fhai50032/RolePlayLake-7B,22.75,22.75,1,False,True
2668,Open LLM Leaderboard,2025,fhai50032/Unaligned-Thinker-PHI-4,28.90,28.9,1,False,True
2669,Open LLM Leaderboard,2024,flammenai/Llama3.1-Flammades-70B,36.99,36.99,1,False,True
2670,Open LLM Leaderboard,2024,flammenai/Mahou-1.2a-llama3-8B,21.79,21.79,1,False,True
2671,Open LLM Leaderboard,2024,flammenai/Mahou-1.2a-mistral-7B,19.58,19.58,1,False,True
2672,Open LLM Leaderboard,2024,flammenai/Mahou-1.5-llama3.1-70B,37.34,37.34,1,False,True
2673,Open LLM Leaderboard,2024,flammenai/Mahou-1.5-mistral-nemo-12B,26.89,26.89,1,False,True
2674,Open LLM Leaderboard,2024,flammenai/flammen15-gutenberg-DPO-v1-7B,21.61,21.61,1,False,True
2675,Open LLM Leaderboard,2025,fluently-lm/FluentlyLM-Prinum,47.22,47.22,1,False,True
2676,Open LLM Leaderboard,2024,fluently-lm/Llama-TI-8B,21.06,21.06,1,False,True
2677,Open LLM Leaderboard,2025,fluently-lm/Llama-TI-8B-Instruct,29.67,29.67,1,False,True
2678,Open LLM Leaderboard,2024,fluently-sets/FalconThink3-10B-IT,34.62,34.62,1,False,True
2679,Open LLM Leaderboard,2024,fluently-sets/reasoning-1-1k-demo,38.34,38.34,1,False,True
2680,Open LLM Leaderboard,2025,formulae/mita-elite-sce-gen1.1-v1-7b-2-26-2025-exp,5.33,5.33,1,False,True
2681,Open LLM Leaderboard,2025,formulae/mita-elite-v1.1-7b-2-25-2025,2.77,2.77,1,False,True
2682,Open LLM Leaderboard,2025,formulae/mita-elite-v1.1-gen2-7b-2-25-2025,3.18,3.18,1,False,True
2683,Open LLM Leaderboard,2025,formulae/mita-elite-v1.2-7b-2-26-2025,5.73,5.73,1,False,True
2684,Open LLM Leaderboard,2025,formulae/mita-gen3-7b-2-26-2025,5.37,5.37,1,False,True
2685,Open LLM Leaderboard,2025,formulae/mita-gen3-v1.2-7b-2-26-2025,5.48,5.48,1,False,True
2686,Open LLM Leaderboard,2025,formulae/mita-math-v2.3-2-25-2025,3.59,3.59,1,False,True
2687,Open LLM Leaderboard,2025,formulae/mita-v1-7b,5.85,5.85,1,False,True
2688,Open LLM Leaderboard,2025,formulae/mita-v1.1-7b-2-24-2025,29.48,29.48,1,False,True
2689,Open LLM Leaderboard,2025,formulae/mita-v1.2-7b-2-24-2025,24.86,24.86,1,False,True
2690,Open LLM Leaderboard,2025,frameai/Loxa-4B,17.55,17.55,1,False,True
2691,Open LLM Leaderboard,2024,freewheelin/free-evo-qwen72b-v0.8-re,32.47,32.47,1,False,True
2692,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.1,16.42,16.42,1,False,True
2693,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.11,16.78,16.78,1,False,True
2694,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.13,17.41,17.41,1,False,True
2695,Open LLM Leaderboard,2024,fulim/FineLlama-3.1-8B,13.25,13.25,1,False,True
2696,Open LLM Leaderboard,2024,gabrielmbmb/SmolLM-1.7B-Instruct-IFEval,5.40,5.4,1,False,True
2697,Open LLM Leaderboard,2024,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,12.11,12.11,1,False,True
2698,Open LLM Leaderboard,2024,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,21.00,21.0,1,False,True
2699,Open LLM Leaderboard,2024,gbueno86/Brinebreath-Llama-3.1-70B,36.25,36.25,1,False,True
2700,Open LLM Leaderboard,2024,gbueno86/Meta-LLama-3-Cat-Smaug-LLama-70b,38.70,38.7,1,False,True
2701,Open LLM Leaderboard,2024,ghost-x/ghost-8b-beta-1608,16.05,16.05,1,False,True
2702,Open LLM Leaderboard,2024,glaiveai/Reflection-Llama-3.1-70B,34.52,34.52,1,False,True
2703,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-Llama-11B-Test,16.27,16.27,1,False,True
2704,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-MediChatIndo-8B-v1,17.30,17.3,1,False,True
2705,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-Rebase-8B-Test,23.52,23.52,1,False,True
2706,Open LLM Leaderboard,2024,gmonsoon/StockSeaLLMs-7B-v1,25.09,25.09,1,False,True
2707,Open LLM Leaderboard,2024,gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,33.80,33.8,1,False,True
2708,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_full_2,16.07,16.07,1,False,True
2709,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_full_3B,21.16,21.16,1,False,True
2710,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ifd_max_2600,15.17,15.17,1,False,True
2711,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ifd_max_2600_3B,18.60,18.6,1,False,True
2712,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ifd_me_max_5200,16.25,16.25,1,False,True
2713,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ifd_min_2600,16.52,16.52,1,False,True
2714,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ins_ans_max_5200,15.92,15.92,1,False,True
2715,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ins_max_5200,15.68,15.68,1,False,True
2716,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ins_min_2600,16.23,16.23,1,False,True
2717,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_ins_min_5200,16.38,16.38,1,False,True
2718,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_sampled_ifd_5200,15.70,15.7,1,False,True
2719,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_sampled_ifd_new_5200,16.54,16.54,1,False,True
2720,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_0.1_2600,15.92,15.92,1,False,True
2721,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_0.3_2600,15.96,15.96,1,False,True
2722,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_0.7_2600,16.63,16.63,1,False,True
2723,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_2500,16.49,16.49,1,False,True
2724,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_2600_3B,19.57,19.57,1,False,True
2725,Open LLM Leaderboard,2025,godlikehhd/alpaca_data_score_max_5200,16.37,16.37,1,False,True
2726,Open LLM Leaderboard,2024,godlikehhd/ifd_2500_qwen,16.21,16.21,1,False,True
2727,Open LLM Leaderboard,2024,godlikehhd/ifd_new_correct_all_sample_2500_qwen,15.32,15.32,1,False,True
2728,Open LLM Leaderboard,2024,godlikehhd/ifd_new_correct_sample_2500_qwen,16.39,16.39,1,False,True
2729,Open LLM Leaderboard,2024,godlikehhd/ifd_new_qwen_2500,15.89,15.89,1,False,True
2730,Open LLM Leaderboard,2024,godlikehhd/qwen-2.5-1.5b-cherry,14.68,14.68,1,False,True
2731,Open LLM Leaderboard,2024,godlikehhd/qwen_2.5-1.5b-cherry_new,15.37,15.37,1,False,True
2732,Open LLM Leaderboard,2024,godlikehhd/qwen_full_data_alpaca,15.86,15.86,1,False,True
2733,Open LLM Leaderboard,2024,godlikehhd/qwen_ins_ans_2500,14.78,14.78,1,False,True
2734,Open LLM Leaderboard,2024,google/codegemma-1.1-2b,7.13,7.13,1,False,True
2735,Open LLM Leaderboard,2024,google/flan-t5-base,6.42,6.42,1,False,True
2736,Open LLM Leaderboard,2024,google/flan-t5-large,9.66,9.66,1,False,True
2737,Open LLM Leaderboard,2024,google/flan-t5-small,6.13,6.13,1,False,True
2738,Open LLM Leaderboard,2024,google/flan-t5-xl,11.71,11.71,2,True,False
2739,Open LLM Leaderboard,2024,google/flan-t5-xl,11.59,11.59,2,True,False
2740,Open LLM Leaderboard,2024,google/flan-t5-xxl,13.66,13.66,1,False,True
2741,Open LLM Leaderboard,2024,google/flan-ul2,13.68,13.68,1,False,True
2742,Open LLM Leaderboard,2024,google/gemma-1.1-2b-it,8.05,8.05,1,False,True
2743,Open LLM Leaderboard,2024,google/gemma-1.1-7b-it,17.69,17.69,1,False,True
2744,Open LLM Leaderboard,2024,google/gemma-2-27b,23.93,23.93,1,False,True
2745,Open LLM Leaderboard,2024,google/gemma-2-27b-it,36.17,36.17,1,False,True
2746,Open LLM Leaderboard,2024,google/gemma-2-2b,10.13,10.13,2,True,False
2747,Open LLM Leaderboard,2024,google/gemma-2-2b,10.36,10.36,2,True,False
2748,Open LLM Leaderboard,2024,google/gemma-2-2b-it,17.05,17.05,1,False,True
2749,Open LLM Leaderboard,2024,google/gemma-2-2b-jpn-it,17.12,17.12,2,True,False
2750,Open LLM Leaderboard,2024,google/gemma-2-2b-jpn-it,16.68,16.68,2,True,False
2751,Open LLM Leaderboard,2024,google/gemma-2-9b,21.21,21.21,1,False,True
2752,Open LLM Leaderboard,2024,google/gemma-2-9b-it,32.07,32.07,1,False,True
2753,Open LLM Leaderboard,2024,google/gemma-2b,7.32,7.32,1,False,True
2754,Open LLM Leaderboard,2024,google/gemma-2b-it,7.49,7.49,1,False,True
2755,Open LLM Leaderboard,2024,google/gemma-7b,15.44,15.44,1,False,True
2756,Open LLM Leaderboard,2024,google/gemma-7b-it,13.07,13.07,1,False,True
2757,Open LLM Leaderboard,2024,google/mt5-base,3.72,3.72,1,False,True
2758,Open LLM Leaderboard,2024,google/mt5-small,4.26,4.26,1,False,True
2759,Open LLM Leaderboard,2024,google/mt5-xl,5.19,5.19,1,False,True
2760,Open LLM Leaderboard,2024,google/mt5-xxl,5.10,5.1,1,False,True
2761,Open LLM Leaderboard,2024,google/recurrentgemma-2b,7.02,7.02,1,False,True
2762,Open LLM Leaderboard,2024,google/recurrentgemma-2b-it,8.00,8.0,1,False,True
2763,Open LLM Leaderboard,2024,google/recurrentgemma-9b,13.71,13.71,1,False,True
2764,Open LLM Leaderboard,2024,google/recurrentgemma-9b-it,19.22,19.22,1,False,True
2765,Open LLM Leaderboard,2024,google/switch-base-8,3.30,3.3,1,False,True
2766,Open LLM Leaderboard,2024,goulue5/merging_LLM,16.71,16.71,1,False,True
2767,Open LLM Leaderboard,2024,gpt2,6.39,6.39,2,True,False
2768,Open LLM Leaderboard,2024,gpt2,5.98,5.98,2,True,False
2769,Open LLM Leaderboard,2024,gradientai/Llama-3-8B-Instruct-Gradient-1048k,18.28,18.28,1,False,True
2770,Open LLM Leaderboard,2025,grimjim/DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,26.94,26.94,1,False,True
2771,Open LLM Leaderboard,2024,grimjim/Gigantes-v1-gemma2-9b-it,33.24,33.24,1,False,True
2772,Open LLM Leaderboard,2024,grimjim/Gigantes-v2-gemma2-9b-it,33.88,33.88,1,False,True
2773,Open LLM Leaderboard,2024,grimjim/Gigantes-v3-gemma2-9b-it,33.49,33.49,1,False,True
2774,Open LLM Leaderboard,2025,grimjim/HuatuoSkywork-o1-Llama-3.1-8B,24.48,24.48,1,False,True
2775,Open LLM Leaderboard,2024,grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,20.84,20.84,1,False,True
2776,Open LLM Leaderboard,2024,grimjim/Llama-3-Instruct-8B-SimPO-SPPO-Iter3-merge,24.04,24.04,1,False,True
2777,Open LLM Leaderboard,2024,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,23.22,23.22,1,False,True
2778,Open LLM Leaderboard,2025,grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,22.86,22.86,1,False,True
2779,Open LLM Leaderboard,2025,grimjim/Llama-Nephilim-Metamorphosis-v2-8B,23.00,23.0,1,False,True
2780,Open LLM Leaderboard,2025,grimjim/Llama3.1-SuperNovaLite-HuatuoSkywork-o1-8B,25.96,25.96,1,False,True
2781,Open LLM Leaderboard,2024,grimjim/Magnolia-v1-Gemma2-8k-9B,25.51,25.51,1,False,True
2782,Open LLM Leaderboard,2024,grimjim/Magnolia-v2-12B,21.58,21.58,1,False,True
2783,Open LLM Leaderboard,2024,grimjim/Magnolia-v2-Gemma2-8k-9B,34.30,34.3,1,False,True
2784,Open LLM Leaderboard,2024,grimjim/Magnolia-v3-12B,22.79,22.79,1,False,True
2785,Open LLM Leaderboard,2024,grimjim/Magnolia-v3-Gemma2-8k-9B,34.35,34.35,1,False,True
2786,Open LLM Leaderboard,2025,grimjim/Magnolia-v4-12B,22.59,22.59,1,False,True
2787,Open LLM Leaderboard,2025,grimjim/Magnolia-v5a-12B,22.85,22.85,1,False,True
2788,Open LLM Leaderboard,2024,grimjim/Magot-v1-Gemma2-8k-9B,24.59,24.59,1,False,True
2789,Open LLM Leaderboard,2024,grimjim/Magot-v2-Gemma2-8k-9B,32.98,32.98,1,False,True
2790,Open LLM Leaderboard,2025,grimjim/SauerHuatuoSkywork-o1-Llama-3.1-8B,26.68,26.68,1,False,True
2791,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v1-8B,21.73,21.73,1,False,True
2792,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v2-8B,20.60,20.6,1,False,True
2793,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v2.1-8B,20.43,20.43,1,False,True
2794,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v3-8B,20.60,20.6,1,False,True
2795,Open LLM Leaderboard,2024,gupta-tanish/llama-7b-dpo-baseline,11.86,11.86,1,False,True
2796,Open LLM Leaderboard,2025,gz987/qwen2.5-7b-cabs-v0.1,36.56,36.56,1,False,True
2797,Open LLM Leaderboard,2025,gz987/qwen2.5-7b-cabs-v0.2,36.61,36.61,1,False,True
2798,Open LLM Leaderboard,2025,gz987/qwen2.5-7b-cabs-v0.3,36.94,36.94,1,False,True
2799,Open LLM Leaderboard,2025,gz987/qwen2.5-7b-cabs-v0.4,36.88,36.88,1,False,True
2800,Open LLM Leaderboard,2025,h2oai/h2o-danube-1.8b-chat,6.95,6.95,1,False,True
2801,Open LLM Leaderboard,2024,h2oai/h2o-danube3-4b-base,10.09,10.09,1,False,True
2802,Open LLM Leaderboard,2024,h2oai/h2o-danube3-4b-chat,11.57,11.57,1,False,True
2803,Open LLM Leaderboard,2024,h2oai/h2o-danube3-500m-chat,5.20,5.2,1,False,True
2804,Open LLM Leaderboard,2024,h2oai/h2o-danube3.1-4b-chat,16.41,16.41,1,False,True
2805,Open LLM Leaderboard,2024,haoranxu/ALMA-13B-R,3.88,3.88,1,False,True
2806,Open LLM Leaderboard,2024,haoranxu/Llama-3-Instruct-8B-CPO-SimPO,24.91,24.91,1,False,True
2807,Open LLM Leaderboard,2024,haoranxu/Llama-3-Instruct-8B-SimPO,24.99,24.99,1,False,True
2808,Open LLM Leaderboard,2025,hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,18.16,18.16,1,False,True
2809,Open LLM Leaderboard,2024,hon9kon9ize/CantoneseLLMChat-v0.5,15.96,15.96,1,False,True
2810,Open LLM Leaderboard,2024,hon9kon9ize/CantoneseLLMChat-v1.0-7B,23.50,23.5,1,False,True
2811,Open LLM Leaderboard,2025,hongbai12/li-0.4-pre,36.49,36.49,1,False,True
2812,Open LLM Leaderboard,2025,hotmailuser/Deepseek-qwen-modelstock-2B,13.73,13.73,1,False,True
2813,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp1-10B,31.78,31.78,1,False,True
2814,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp2-10B,31.31,31.31,1,False,True
2815,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp4-10B,30.72,30.72,1,False,True
2816,Open LLM Leaderboard,2025,hotmailuser/FalconSlerp-3B,22.47,22.47,1,False,True
2817,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp1-7B,28.68,28.68,1,False,True
2818,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp2-7B,31.29,31.29,1,False,True
2819,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp3-10B,30.42,30.42,1,False,True
2820,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp3-7B,31.53,31.53,1,False,True
2821,Open LLM Leaderboard,2025,hotmailuser/FalconSlerp4-7B,30.51,30.51,1,False,True
2822,Open LLM Leaderboard,2025,hotmailuser/FalconSlerp6-7B,28.80,28.8,1,False,True
2823,Open LLM Leaderboard,2024,hotmailuser/Gemma2Crono-27B,36.29,36.29,1,False,True
2824,Open LLM Leaderboard,2024,hotmailuser/Gemma2SimPO-27B,36.43,36.43,1,False,True
2825,Open LLM Leaderboard,2024,hotmailuser/Gemma2atlas-27B,35.81,35.81,1,False,True
2826,Open LLM Leaderboard,2024,hotmailuser/Gemma2magnum-27b,32.47,32.47,1,False,True
2827,Open LLM Leaderboard,2024,hotmailuser/Llama-Hermes-slerp-8B,19.60,19.6,1,False,True
2828,Open LLM Leaderboard,2024,hotmailuser/Llama-Hermes-slerp2-8B,20.61,20.61,1,False,True
2829,Open LLM Leaderboard,2025,hotmailuser/LlamaStock-8B,24.41,24.41,1,False,True
2830,Open LLM Leaderboard,2025,hotmailuser/Mistral-modelstock-24B,29.73,29.73,1,False,True
2831,Open LLM Leaderboard,2025,hotmailuser/Mistral-modelstock2-24B,33.81,33.81,1,False,True
2832,Open LLM Leaderboard,2025,hotmailuser/Phi4-Slerp4-14B,30.88,30.88,1,False,True
2833,Open LLM Leaderboard,2024,hotmailuser/Qwen2.5-HomerSlerp-7B,29.43,29.43,1,False,True
2834,Open LLM Leaderboard,2025,hotmailuser/QwenModelStock-1.8B,16.67,16.67,1,False,True
2835,Open LLM Leaderboard,2025,hotmailuser/QwenSlerp-14B,40.35,40.35,1,False,True
2836,Open LLM Leaderboard,2025,hotmailuser/QwenSlerp-3B,24.51,24.51,1,False,True
2837,Open LLM Leaderboard,2024,hotmailuser/QwenSlerp-7B,30.09,30.09,1,False,True
2838,Open LLM Leaderboard,2025,hotmailuser/QwenSlerp2-14B,40.86,40.86,1,False,True
2839,Open LLM Leaderboard,2025,hotmailuser/QwenSlerp2-3B,24.03,24.03,1,False,True
2840,Open LLM Leaderboard,2025,hotmailuser/QwenSlerp3-14B,39.79,39.79,1,False,True
2841,Open LLM Leaderboard,2025,hotmailuser/QwenSparse-7B,3.48,3.48,1,False,True
2842,Open LLM Leaderboard,2025,hotmailuser/QwenStock-0.5B,5.09,5.09,1,False,True
2843,Open LLM Leaderboard,2025,hotmailuser/QwenStock-1.7B,16.76,16.76,1,False,True
2844,Open LLM Leaderboard,2025,hotmailuser/QwenStock1-14B,40.00,40.0,1,False,True
2845,Open LLM Leaderboard,2024,hotmailuser/RombosBeagle-v2beta-MGS-32B,42.66,42.66,1,False,True
2846,Open LLM Leaderboard,2024,huggyllama/llama-13b,9.39,9.39,1,False,True
2847,Open LLM Leaderboard,2024,huggyllama/llama-65b,13.69,13.69,1,False,True
2848,Open LLM Leaderboard,2024,huggyllama/llama-7b,6.41,6.41,1,False,True
