model_name_raw,c8_model_dir,run_id,c8_model_revision,c8_model_sha,c1_record_count,c1_record_ids,match_status,c1_match_basis,c2_record_number,c2_match_status,c2_match_basis,c3_match_basis,c4_match_basis,alias_match_used,human_confirmed_version_match,version_match_status,strict_version_confirmed,c3_exact_name_record_count,c4_exact_name_record_count,provisional_unique_name_candidate,interpretation
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,ee1c64bf22155f93031cabd09e03b7745fbe2d78e6439956df6b2a621549b11b,856e9a81ea94b2d3d7b3ba66e2e15db4018fd770,856e9a81ea94b2d3d7b3ba66e2e15db4018fd770,1,[821],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,821,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,191e7ecde3dc266e1408272e391820627ece5436baf187b16b5777541ad775b2,82d617dbd311ef70dad0c1286f2268f57f9f6326,82d617dbd311ef70dad0c1286f2268f57f9f6326,1,[822],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,822,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,88b5b8344f593b60c4d1a627120b07abcdf3218f16e25f93eaafd02c296a2f18,5d424327b110d4eafae4a4250092e0ff8eb474f8,5d424327b110d4eafae4a4250092e0ff8eb474f8,1,[823],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,823,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,123fcdf44e3a3f57b73009fdd188e3c7af75c869f419fa13db9f435fc2a2ba45,38e2dc85b55c6489ac69c986426e1dc625298779,38e2dc85b55c6489ac69c986426e1dc625298779,1,[824],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,824,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,122ad4f3f88604044b215bdadbf2fabeae973ed0869eb59d3ffd647f9163469f,35c3951d1d1508e67968cee2599d017738add9e8,35c3951d1d1508e67968cee2599d017738add9e8,1,[825],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,825,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,afc06c8beb73ac244ee67bd5f3f8fd7185460a61f8a00a7ab183328feb3b41fc,70509db679e5a3b648b8e240599bfbd38d4dfdde,70509db679e5a3b648b8e240599bfbd38d4dfdde,1,[826],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,826,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,f20bdcdbc921aa1928e785276a0171544bf3a32ff146f16a7f8053c3f34d5dc4,13169c96ccb74161783784aee75d3debc92d3191,13169c96ccb74161783784aee75d3debc92d3191,1,[827],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,827,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,c36c264266c60a42c55043d53d2d5682e7f584d08337f18333d3b61cf1890a31,b4960bf1fc8ae5cc21a88cff4632d12a6f38f578,b4960bf1fc8ae5cc21a88cff4632d12a6f38f578,1,[828],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,828,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,7d572c2c59323c7c9e4b848c8108316ca943f02460b408e0af00d02887f6b275,5c391a7ae4a7a50bae309ef408a774f2cc6c5f87,5c391a7ae4a7a50bae309ef408a774f2cc6c5f87,1,[829],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,829,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,058124feae19bafbb23d63fa7c43e7defcbc42de4072d84652e77ec9fa59a475,d2a971d280f6df1042e11dbb7cfa45df44514096,d2a971d280f6df1042e11dbb7cfa45df44514096,1,[830],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,830,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,b8b89a68c4c66485aa87aa829fb029206cbb2e43b541f2a25a2d9745f5a4e0ff,c7f7a7e1650c751b29689ec2df185d4b2e5bab3a,c7f7a7e1650c751b29689ec2df185d4b2e5bab3a,1,[831],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,831,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,1201cfc712f81fe102fa0fb487a3825936f9459a19588766678711577fa868d6,ca502a15a6eba95542bc1e8b0a30b09497e7a5b0,ca502a15a6eba95542bc1e8b0a30b09497e7a5b0,1,[832],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,832,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,e39f277fa39132357033763d9c4efca75afa06301cf5a0275b9100d34468093a,174ec47630d774ab7c5a4166535ec74147c642aa,174ec47630d774ab7c5a4166535ec74147c642aa,1,[833],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,833,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,3ae5e7267952cac2c8016cdce81bf8e5091d989b6ae79482cf4e30ed376a05a4,1b22458420a322788506fff16bf5d56721c8f2f6,1b22458420a322788506fff16bf5d56721c8f2f6,1,[834],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,834,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,e3ea4cafcc8150ac882a8e1de037eb30508fb90bb7a5eb3164e239afbcd948eb,b7fe3cbf6d09cc0a1ea9fe6fa34808ed72933c8a,b7fe3cbf6d09cc0a1ea9fe6fa34808ed72933c8a,1,[835],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,835,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,137fc6f468ad24062fae4fa976a745d3a5d9c340243afda0fb6108f981260616,933667537bf908dae0b1114e2bff815280fc6b83,933667537bf908dae0b1114e2bff815280fc6b83,1,[836],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,836,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,3e761e24ead11356dfc415508cbf9aadd646c5a5ff8ed948ee20fed65a005cb9,b2bfe72f4ad00468aabc2886b5960438b43cd84c,b2bfe72f4ad00468aabc2886b5960438b43cd84c,1,[837],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,837,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0289cf5293608be8da66716f7d63715e5e8ad49cb5bff0596ac3ea464304a7da,b53ec7094778d0d77cc37e267c18506977df2a95,b53ec7094778d0d77cc37e267c18506977df2a95,1,[838],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,838,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-3ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-3ep,b05ff00e30fc4686b354a04f2aeba2b2f8bc42943f394520b25e025143a421b4,21ae492ab6eccf22bf141d33b1928b57558aa26e,21ae492ab6eccf22bf141d33b1928b57558aa26e,1,[839],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,839,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep,229a01ff9d4c96c5473b3783869495c3ec16503a66157ff5e85966850b63e214,dfc638508a822295921d68aa11b3d7ae97d912c8,dfc638508a822295921d68aa11b3d7ae97d912c8,1,[840],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,840,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,a90939bdec9fd6fcc5d24a2b684b19e359b7fe18148bece420cbd9f8641f88ee,5b0f281d0bfdc9723af05b90e3586b3a122d3f7e,5b0f281d0bfdc9723af05b90e3586b3a122d3f7e,1,[841],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,841,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,799e171d9eb353549e69c5403156d4269fa8d7dc0bcd827ab32067ce9bd44af1,0565f9723b4d12663e25664b2b81c0111562c739,0565f9723b4d12663e25664b2b81c0111562c739,1,[842],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,842,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,e57c48cc2121b4cde507c6366734370720c0b3940aa3729a0b87a1c80dfa743d,b546b909e307db7301cbf21aacdc3ed5a32dff55,b546b909e307db7301cbf21aacdc3ed5a32dff55,1,[843],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,843,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,fa9585cdd26b12561c4ed8d6e338c26bd6cd6c8cfcf9940ea8a412348d14f87f,164c3419bbd4db8e8d0eac08b67c7863038dc6e8,164c3419bbd4db8e8d0eac08b67c7863038dc6e8,1,[844],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,844,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,34cedb90b3f649c0d956fc4107ce9389c66ab7b42d0ec5f302b00e628e694178,63d97aa17e6e7657aa46a39ad4b0a69456443db4,63d97aa17e6e7657aa46a39ad4b0a69456443db4,1,[845],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,845,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,8f022ef2fbdea4e6becc336f6d7060a047bf5bf69f67b733506e115fbf5ebd1c,29fe2c7fb9320dbce9444b094bc3f2df2aea7a95,29fe2c7fb9320dbce9444b094bc3f2df2aea7a95,1,[846],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,846,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
